work_id,mp_id,mp_name,state,district,constituency,constituency_type,house,party,work_category,work_subcategory,estimated_cost_inr,sanctioned_cost_inr,actual_expenditure_inr,expected_completion_days,actual_completion_days,inspection_done,photo_available,photo_location_match,similar_work_count_500m,payment_count,is_anomalous,anomaly_type,cost_overrun_ratio,delay_days,cost_deviation_pct
W006856,280,Sanjay Uttamrao Deshmukh,Maharashtra,Nanded,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Sanitation,Sewage Treatment,2287477.73,4434310.84,5271754.0,38,73,1,1,0,0,11,1,cost_anomaly,0.1889,35,130.46
W006921,280,Sanjay Uttamrao Deshmukh,Maharashtra,Beed,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Electricity,Solar Light Installation,1761810.56,1740085.96,1735957.36,65,59,1,0,1,0,4,0,clean,-0.0024,0,-1.47
W006979,280,Sanjay Uttamrao Deshmukh,Maharashtra,Mumbai,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Education,Computer Lab Setup,1482918.8,1551732.9,1436776.27,104,103,1,1,0,4,6,1,duplicate_work,-0.0741,0,-3.11
W007126,280,Sanjay Uttamrao Deshmukh,Maharashtra,Akola,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Healthcare,Community Health Centre Upgrade,6162281.97,6820893.15,6879144.88,64,214,0,1,1,0,8,1,delay_anomaly,0.0085,150,11.63
W007256,280,Sanjay Uttamrao Deshmukh,Maharashtra,Nanded,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Road,Footpath Construction,711594.19,766769.18,694196.67,127,156,1,1,1,0,1,0,clean,-0.0946,29,-2.44
W007364,280,Sanjay Uttamrao Deshmukh,Maharashtra,Solapur,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Sanitation,Open Drain to Closed Drain,1560193.56,1525281.73,1537168.22,108,226,0,1,1,0,6,1,delay_anomaly,0.0078,118,-1.48
W007633,280,Sanjay Uttamrao Deshmukh,Maharashtra,Pune,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Sports,Gymnasium Construction,3166268.81,4038492.1,5594006.61,42,51,0,0,1,0,19,1,payment_anomaly,0.3852,9,76.68
W007759,280,Sanjay Uttamrao Deshmukh,Maharashtra,Wardha,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Road,Culvert Construction,2320488.01,2639806.6,2973113.9,61,124,1,0,1,1,12,1,vendor_anomaly,0.1263,63,28.12
W008707,280,Sanjay Uttamrao Deshmukh,Maharashtra,Beed,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Community,Park Development,3062430.27,3196743.3,3114746.84,178,184,1,1,1,0,2,0,clean,-0.0256,6,1.71
W009568,280,Sanjay Uttamrao Deshmukh,Maharashtra,Amravati,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Road,CC Road Construction,4483299.78,4283376.93,4307153.06,69,76,1,1,0,2,6,1,duplicate_work,0.0056,7,-3.93
W009730,280,Sanjay Uttamrao Deshmukh,Maharashtra,Shirur,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Road,Culvert Construction,1571169.78,1679157.9,1539993.92,163,186,0,1,1,1,1,0,clean,-0.0829,23,-1.98
W010058,280,Sanjay Uttamrao Deshmukh,Maharashtra,Solapur,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Education,Classroom Addition,791795.42,825558.77,702253.25,79,90,1,1,1,0,2,0,clean,-0.1494,11,-11.31
W010389,280,Sanjay Uttamrao Deshmukh,Maharashtra,Baramati,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Water Supply,Hand Pump Installation,335548.63,353001.16,341649.97,90,115,0,1,1,3,3,1,duplicate_work,-0.0322,25,1.82
W010432,280,Sanjay Uttamrao Deshmukh,Maharashtra,Baramati,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Sanitation,Drainage Construction,886541.53,984366.53,921987.11,53,300,0,1,1,0,6,1,delay_anomaly,-0.0634,247,4.0
W010590,280,Sanjay Uttamrao Deshmukh,Maharashtra,Gadchiroli,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Healthcare,Ambulance Purchase,6536391.2,7431432.98,9534060.06,61,56,0,1,1,0,19,1,payment_anomaly,0.2829,0,45.86
W010893,280,Sanjay Uttamrao Deshmukh,Maharashtra,Palghar,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Education,Library Construction,324888.22,336557.75,289224.77,85,106,0,0,1,0,1,0,clean,-0.1406,21,-10.98
W011668,280,Sanjay Uttamrao Deshmukh,Maharashtra,Wardha,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Water Supply,Water Purification Unit,2426713.04,3123692.59,3276363.62,80,107,1,1,0,0,4,1,ghost_asset,0.0489,27,35.01
W011673,280,Sanjay Uttamrao Deshmukh,Maharashtra,Amravati,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Healthcare,Primary Health Centre,6788598.7,7773014.11,7566807.1,81,318,1,0,1,2,5,1,delay_anomaly,-0.0265,237,11.46
W011765,280,Sanjay Uttamrao Deshmukh,Maharashtra,Wardha,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Road,Bridge Repair,1434161.65,1383246.4,1421880.36,145,150,1,1,1,0,3,0,clean,0.0279,5,-0.86
W011871,280,Sanjay Uttamrao Deshmukh,Maharashtra,Pune,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Education,Toilet Block Construction,1499104.12,2031756.61,2408485.34,131,223,1,1,1,0,8,1,cost_anomaly,0.1854,92,60.66
W012637,280,Sanjay Uttamrao Deshmukh,Maharashtra,Palghar,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Healthcare,Primary Health Centre,2990085.97,4694640.48,7753867.3,97,116,1,1,1,1,10,1,cost_anomaly,0.6516,19,159.32
W012722,280,Sanjay Uttamrao Deshmukh,Maharashtra,Satara,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Electricity,Street Light Installation,1954795.26,3138924.8,3982720.86,109,308,0,1,1,3,5,1,vendor_anomaly,0.2688,199,103.74
W013404,280,Sanjay Uttamrao Deshmukh,Maharashtra,Nagpur,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Road,Road Repair & Resurfacing,4550463.85,4806348.91,4841542.07,127,122,1,1,1,0,1,0,clean,0.0073,0,6.4
W013573,280,Sanjay Uttamrao Deshmukh,Maharashtra,Satara,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Road,Road Repair & Resurfacing,669029.79,726249.86,692767.23,104,390,0,1,0,0,6,1,delay_anomaly,-0.0461,286,3.55
W013803,280,Sanjay Uttamrao Deshmukh,Maharashtra,Sangli,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Sanitation,Community Toilet Block,447311.4,735182.37,1242102.2,85,156,1,1,0,0,8,1,cost_anomaly,0.6895,71,177.68
W014196,280,Sanjay Uttamrao Deshmukh,Maharashtra,Maval,YAVATMAL-WASHIM,General,Lok Sabha,TMC,Education,Computer Lab Setup,2067362.89,4187471.7,5124181.31,115,168,0,1,1,2,9,1,cost_anomaly,0.2237,53,147.86
W000655,281,Shrikant Eknath Shinde,Maharashtra,Chandrapur,KALYAN,General,Lok Sabha,YSR Congress,Water Supply,Pipeline Laying,385843.03,420067.32,442455.14,59,173,0,1,1,0,7,1,delay_anomaly,0.0533,114,14.67
W000909,281,Shrikant Eknath Shinde,Maharashtra,Jalgaon,KALYAN,General,Lok Sabha,YSR Congress,Sanitation,Community Toilet Block,2063923.67,2045549.12,1758157.64,114,93,1,1,1,0,3,0,clean,-0.1405,0,-14.81
W001250,281,Shrikant Eknath Shinde,Maharashtra,Jalgaon,KALYAN,General,Lok Sabha,YSR Congress,Water Supply,Borewell Installation,2024806.03,2197204.79,2004163.23,90,102,1,0,0,2,3,1,duplicate_work,-0.0879,12,-1.02
W005236,281,Shrikant Eknath Shinde,Maharashtra,Wardha,KALYAN,General,Lok Sabha,YSR Congress,Water Supply,Water Purification Unit,1887961.9,1898066.01,1714114.1,109,116,1,0,1,2,3,1,duplicate_work,-0.0969,7,-9.21
W005665,281,Shrikant Eknath Shinde,Maharashtra,Latur,KALYAN,General,Lok Sabha,YSR Congress,Education,Computer Lab Setup,3669953.42,3939228.15,3532112.55,126,143,1,1,0,0,1,0,clean,-0.1033,17,-3.76
W006543,281,Shrikant Eknath Shinde,Maharashtra,Solapur,KALYAN,General,Lok Sabha,YSR Congress,Healthcare,Community Health Centre Upgrade,3823085.92,5189522.06,5998254.18,81,97,0,0,0,0,2,1,ghost_asset,0.1558,16,56.9
W007649,281,Shrikant Eknath Shinde,Maharashtra,Nanded,KALYAN,General,Lok Sabha,YSR Congress,Electricity,Electrical Line Extension,936237.7,1953146.24,3018545.63,132,259,0,1,1,0,7,1,cost_anomaly,0.5455,127,222.41
W010811,281,Shrikant Eknath Shinde,Maharashtra,Thane,KALYAN,General,Lok Sabha,YSR Congress,Community,Cremation Ground Development,4955547.72,5673380.51,4871913.54,88,108,0,1,0,3,6,1,duplicate_work,-0.1413,20,-1.69
W011357,281,Shrikant Eknath Shinde,Maharashtra,Aurangabad,KALYAN,General,Lok Sabha,YSR Congress,Education,Computer Lab Setup,2364466.14,2522853.32,2149916.55,163,202,1,1,1,0,3,0,clean,-0.1478,39,-9.07
W011522,281,Shrikant Eknath Shinde,Maharashtra,Baramati,KALYAN,General,Lok Sabha,YSR Congress,Road,Culvert Construction,3708217.3,3797863.04,3819789.58,48,45,1,1,0,0,2,0,clean,0.0058,0,3.01
W011932,281,Shrikant Eknath Shinde,Maharashtra,Mumbai,KALYAN,General,Lok Sabha,YSR Congress,Road,CC Road Construction,3112196.91,3290140.07,3760220.24,99,530,1,1,0,0,3,1,delay_anomaly,0.1429,431,20.82
W012191,281,Shrikant Eknath Shinde,Maharashtra,Thane,KALYAN,General,Lok Sabha,YSR Congress,Road,Bituminous Road Construction,4258423.95,4340901.59,3775611.27,87,99,1,1,1,5,4,1,duplicate_work,-0.1302,12,-11.34
W013955,281,Shrikant Eknath Shinde,Maharashtra,Ratnagiri,KALYAN,General,Lok Sabha,YSR Congress,Water Supply,Pipeline Laying,645465.76,650400.29,596312.33,175,159,0,1,1,0,3,0,clean,-0.0832,0,-7.62
W014417,281,Shrikant Eknath Shinde,Maharashtra,Pune,KALYAN,General,Lok Sabha,YSR Congress,Sanitation,Community Toilet Block,1054909.6,1193399.11,1493435.12,135,349,1,1,1,2,11,1,vendor_anomaly,0.2514,214,41.57
W014617,281,Shrikant Eknath Shinde,Maharashtra,Nagpur,KALYAN,General,Lok Sabha,YSR Congress,Water Supply,Water Purification Unit,2362055.98,2584841.05,2357970.52,158,190,0,1,1,0,4,0,clean,-0.0878,32,-0.17
W001880,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Nashik,SATARA,General,Lok Sabha,INC,Road,Bridge Repair,1130294.22,2522801.7,4372366.47,44,46,1,1,1,0,7,1,cost_anomaly,0.7331,2,286.83
W002113,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Amravati,SATARA,General,Lok Sabha,INC,Sanitation,Solid Waste Management,1053361.98,1506967.44,1767240.29,123,258,1,1,0,1,12,1,vendor_anomaly,0.1727,135,67.77
W003182,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Solapur,SATARA,General,Lok Sabha,INC,Water Supply,Borewell Installation,2853695.77,3059634.82,3207845.88,36,29,1,0,1,0,4,0,clean,0.0484,0,12.41
W004395,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Satara,SATARA,General,Lok Sabha,INC,Community,Bus Shelter Construction,3711022.99,3630872.98,3756714.01,78,113,1,1,1,3,3,1,duplicate_work,0.0347,35,1.23
W004564,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Beed,SATARA,General,Lok Sabha,INC,Road,CC Road Construction,4660678.68,4587220.94,4751991.61,73,267,1,1,1,2,9,1,delay_anomaly,0.0359,194,1.96
W005129,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Jalgaon,SATARA,General,Lok Sabha,INC,Community,Bus Shelter Construction,4894674.55,4801096.49,4864351.45,49,188,0,1,1,0,8,1,delay_anomaly,0.0132,139,-0.62
W005744,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Maval,SATARA,General,Lok Sabha,INC,Road,Bituminous Road Construction,1249265.16,1432715.19,1444466.64,76,106,0,1,1,3,5,1,duplicate_work,0.0082,30,15.63
W008345,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Baramati,SATARA,General,Lok Sabha,INC,Water Supply,Borewell Installation,2309261.8,2523553.91,2231826.64,101,124,1,0,1,0,1,0,clean,-0.1156,23,-3.35
W008564,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Akola,SATARA,General,Lok Sabha,INC,Road,Bituminous Road Construction,1949625.16,2205783.07,2223427.98,30,24,0,1,1,0,1,1,ghost_asset,0.008,0,14.04
W009441,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Nagpur,SATARA,General,Lok Sabha,INC,Road,CC Road Construction,748651.43,735939.01,767311.27,108,130,1,0,1,0,1,0,clean,0.0426,22,2.49
W010308,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Chandrapur,SATARA,General,Lok Sabha,INC,Education,Computer Lab Setup,2743403.39,2791337.16,2662633.59,53,135,1,1,1,0,4,1,delay_anomaly,-0.0461,82,-2.94
W010625,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Mumbai,SATARA,General,Lok Sabha,INC,Education,Computer Lab Setup,618819.41,664787.28,637073.05,111,126,1,1,1,0,2,0,clean,-0.0417,15,2.95
W010653,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Gadchiroli,SATARA,General,Lok Sabha,INC,Road,Road Repair & Resurfacing,1033657.03,1071349.66,1011724.49,67,73,1,1,1,0,4,0,clean,-0.0557,6,-2.12
W011374,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Maval,SATARA,General,Lok Sabha,INC,Community,Bus Shelter Construction,2001420.94,1905200.58,1824278.7,105,102,1,1,0,5,5,1,duplicate_work,-0.0425,0,-8.85
W012278,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Chandrapur,SATARA,General,Lok Sabha,INC,Electricity,Street Light Installation,1362861.97,1346843.74,1193772.53,165,196,1,1,1,0,1,0,clean,-0.1137,31,-12.41
W012315,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Chandrapur,SATARA,General,Lok Sabha,INC,Education,Toilet Block Construction,3258628.55,3476254.37,3018837.12,169,216,1,1,1,0,1,0,clean,-0.1316,47,-7.36
W013103,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Pune,SATARA,General,Lok Sabha,INC,Sanitation,Drainage Construction,2159915.58,2079882.87,1975338.98,37,37,1,1,1,1,3,0,clean,-0.0503,0,-8.55
W013384,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Amravati,SATARA,General,Lok Sabha,INC,Sanitation,Community Toilet Block,2338569.86,3602191.07,4934934.03,94,116,1,1,1,0,9,1,cost_anomaly,0.37,22,111.02
W013688,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Aurangabad,SATARA,General,Lok Sabha,INC,Sports,Indoor Stadium Construction,5795935.46,6293905.0,5657634.27,110,105,1,1,1,2,5,1,duplicate_work,-0.1011,0,-2.39
W014025,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Ratnagiri,SATARA,General,Lok Sabha,INC,Community,Market Shed Construction,5395770.65,5453033.22,4970786.76,138,141,1,1,1,1,4,0,clean,-0.0884,3,-7.88
W014244,282,Shrimant Chh Udayanraje Pratapsinhamaharaj Bhonsle,Maharashtra,Satara,SATARA,General,Lok Sabha,INC,Education,Boundary Wall Construction,2655122.99,6230861.45,9855804.61,63,90,1,1,1,1,10,1,cost_anomaly,0.5818,27,271.2
W001068,283,Shrirang Appa Barne,Maharashtra,Palghar,MAVAL,General,Lok Sabha,INC,Road,Culvert Construction,3507110.55,3672027.91,3502305.41,66,61,1,1,1,0,3,0,clean,-0.0462,0,-0.14
W004723,283,Shrirang Appa Barne,Maharashtra,Chandrapur,MAVAL,General,Lok Sabha,INC,Sanitation,Sewage Treatment,2221435.89,2170660.47,2006851.45,95,99,1,1,1,0,4,0,clean,-0.0755,4,-9.66
W005493,283,Shrirang Appa Barne,Maharashtra,Wardha,MAVAL,General,Lok Sabha,INC,Road,Footpath Construction,4287758.79,4469720.49,3843948.98,43,40,1,1,1,0,3,0,clean,-0.14,0,-10.35
W005798,283,Shrirang Appa Barne,Maharashtra,Palghar,MAVAL,General,Lok Sabha,INC,Education,Classroom Addition,3732662.55,3682789.01,4180855.91,43,213,1,1,0,0,8,1,delay_anomaly,0.1352,170,12.01
W006249,283,Shrirang Appa Barne,Maharashtra,Gadchiroli,MAVAL,General,Lok Sabha,INC,Water Supply,RO Plant Installation,501029.12,490851.14,509353.74,72,79,1,1,1,1,2,0,clean,0.0377,7,1.66
W009262,283,Shrirang Appa Barne,Maharashtra,Aurangabad,MAVAL,General,Lok Sabha,INC,Electricity,Street Light Installation,1840830.12,2021336.09,2046451.76,122,100,1,1,1,0,4,0,clean,0.0124,0,11.17
W009598,283,Shrirang Appa Barne,Maharashtra,Gadchiroli,MAVAL,General,Lok Sabha,INC,Healthcare,Community Health Centre Upgrade,2069549.27,3204325.32,3750083.34,100,104,1,1,1,0,5,1,cost_anomaly,0.1703,4,81.2
W011505,283,Shrirang Appa Barne,Maharashtra,Maval,MAVAL,General,Lok Sabha,INC,Road,CC Road Construction,3521867.71,3848272.55,4006852.22,38,147,1,1,1,1,4,1,delay_anomaly,0.0412,109,13.77
W013132,283,Shrirang Appa Barne,Maharashtra,Palghar,MAVAL,General,Lok Sabha,INC,Water Supply,Water Purification Unit,2802372.87,2687862.76,2733991.47,108,301,1,0,1,0,3,1,delay_anomaly,0.0172,193,-2.44
W013294,283,Shrirang Appa Barne,Maharashtra,Maval,MAVAL,General,Lok Sabha,INC,Water Supply,Borewell Installation,2123257.12,2099928.7,2240612.96,97,483,0,0,0,0,5,1,delay_anomaly,0.067,386,5.53
W013779,283,Shrirang Appa Barne,Maharashtra,Mumbai,MAVAL,General,Lok Sabha,INC,Water Supply,RO Plant Installation,2011961.85,2050896.02,2149113.15,97,119,1,1,1,0,4,0,clean,0.0479,22,6.82
W014647,283,Shrirang Appa Barne,Maharashtra,Pune,MAVAL,General,Lok Sabha,INC,Road,Footpath Construction,2145194.62,2233598.16,3213734.63,55,98,1,1,1,0,19,1,payment_anomaly,0.4388,43,49.81
W000076,284,Shyamkumar,Maharashtra,Gadchiroli,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Water Supply,Borewell Installation,687604.68,667798.67,649023.65,58,243,1,1,1,0,3,1,delay_anomaly,-0.0281,185,-5.61
W001150,284,Shyamkumar,Maharashtra,Satara,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Culvert Construction,3700694.47,6304660.49,10918365.99,144,201,1,1,0,1,9,1,cost_anomaly,0.7318,57,195.04
W001290,284,Shyamkumar,Maharashtra,Satara,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,CC Road Construction,1492461.83,1547466.74,1394681.02,81,66,1,1,1,0,4,0,clean,-0.0987,0,-6.55
W001824,284,Shyamkumar,Maharashtra,Akola,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Culvert Construction,613030.22,586942.1,503341.88,101,103,0,1,1,0,3,0,clean,-0.1424,2,-17.89
W002249,284,Shyamkumar,Maharashtra,Jalgaon,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Water Supply,RO Plant Installation,465322.32,447862.38,422962.92,137,162,1,1,0,1,3,0,clean,-0.0556,25,-9.1
W002610,284,Shyamkumar,Maharashtra,Beed,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Education,Classroom Addition,3047572.23,3147107.16,2916609.79,56,59,0,0,1,0,3,0,clean,-0.0732,3,-4.3
W002663,284,Shyamkumar,Maharashtra,Gadchiroli,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Community,Cremation Ground Development,4046003.0,3888390.45,3832490.42,128,145,1,1,1,1,4,0,clean,-0.0144,17,-5.28
W002755,284,Shyamkumar,Maharashtra,Kolhapur,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Education,Toilet Block Construction,2162634.86,2201016.79,2289339.23,116,352,1,1,0,1,7,1,delay_anomaly,0.0401,236,5.86
W003100,284,Shyamkumar,Maharashtra,Satara,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Healthcare,Ambulance Purchase,7524793.01,7435183.51,8718592.15,50,114,0,1,0,0,6,1,delay_anomaly,0.1726,64,15.86
W003225,284,Shyamkumar,Maharashtra,Gadchiroli,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Electricity,Electrical Line Extension,202711.07,479752.02,661719.27,87,94,1,1,1,1,4,1,cost_anomaly,0.3793,7,226.43
W003863,284,Shyamkumar,Maharashtra,Nanded,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Road Repair & Resurfacing,4140478.93,4442136.41,3818254.95,119,145,1,1,0,0,1,0,clean,-0.1404,26,-7.78
W003905,284,Shyamkumar,Maharashtra,Maval,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Healthcare,Primary Health Centre,1211913.72,1374424.39,1303859.35,36,139,1,1,1,0,3,1,delay_anomaly,-0.0513,103,7.59
W003951,284,Shyamkumar,Maharashtra,Raigad,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Water Supply,Pipeline Laying,2369607.06,2661752.42,2534219.46,50,202,1,1,0,0,8,1,delay_anomaly,-0.0479,152,6.95
W004082,284,Shyamkumar,Maharashtra,Beed,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Healthcare,Primary Health Centre,3001130.99,3359969.94,2990632.89,85,113,1,1,0,2,2,1,duplicate_work,-0.1099,28,-0.35
W004423,284,Shyamkumar,Maharashtra,Beed,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,CC Road Construction,668225.44,720257.49,685193.2,112,126,1,1,1,0,3,0,clean,-0.0487,14,2.54
W004528,284,Shyamkumar,Maharashtra,Raigad,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Electricity,LED Street Light Replacement,260984.44,283128.29,284222.53,65,54,1,1,1,0,3,0,clean,0.0039,0,8.9
W005113,284,Shyamkumar,Maharashtra,Chandrapur,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Water Supply,Borewell Installation,2365817.46,2579969.06,2753233.51,68,309,0,1,1,1,8,1,delay_anomaly,0.0672,241,16.38
W005443,284,Shyamkumar,Maharashtra,Nanded,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Bituminous Road Construction,4787357.55,5012200.75,4808505.71,130,116,1,1,1,0,1,0,clean,-0.0406,0,0.44
W005773,284,Shyamkumar,Maharashtra,Akola,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Bituminous Road Construction,1168398.34,1221500.3,1248616.34,88,127,0,0,0,2,6,1,duplicate_work,0.0222,39,6.87
W005822,284,Shyamkumar,Maharashtra,Wardha,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Education,School Building Construction,1134448.03,1968764.24,3507899.8,69,112,1,1,0,1,10,1,cost_anomaly,0.7818,43,209.22
W006168,284,Shyamkumar,Maharashtra,Palghar,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Water Supply,RO Plant Installation,2333552.9,2639984.78,2558314.16,108,160,1,1,0,4,6,1,duplicate_work,-0.0309,52,9.63
W006540,284,Shyamkumar,Maharashtra,Latur,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Education,Computer Lab Setup,1323099.77,3150367.65,3589597.51,96,137,1,1,1,0,4,1,cost_anomaly,0.1394,41,171.3
W006620,284,Shyamkumar,Maharashtra,Chandrapur,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Electricity,Electrical Line Extension,1472600.39,1511004.59,1341698.75,94,85,1,1,1,0,4,0,clean,-0.112,0,-8.89
W006919,284,Shyamkumar,Maharashtra,Gadchiroli,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Community,Cremation Ground Development,4369872.01,4993513.96,4496627.82,71,52,0,0,0,0,3,1,ghost_asset,-0.0995,0,2.9
W009640,284,Shyamkumar,Maharashtra,Beed,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Electricity,Street Light Installation,1493439.39,2041425.0,3147282.43,88,174,1,0,0,0,6,1,cost_anomaly,0.5417,86,110.74
W009740,284,Shyamkumar,Maharashtra,Mumbai,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Education,School Building Construction,1045601.42,1035877.05,983362.9,80,168,0,1,0,1,4,1,delay_anomaly,-0.0507,88,-5.95
W009798,284,Shyamkumar,Maharashtra,Amravati,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Education,Computer Lab Setup,1562946.49,2028990.55,2142966.88,76,142,1,1,1,1,5,1,vendor_anomaly,0.0562,66,37.11
W010049,284,Shyamkumar,Maharashtra,Gadchiroli,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Water Supply,Hand Pump Installation,769192.19,1548433.3,2018524.33,75,141,1,1,1,0,10,1,cost_anomaly,0.3036,66,162.42
W010972,284,Shyamkumar,Maharashtra,Bhandara,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Water Supply,Water Purification Unit,2038781.52,1993791.2,1956841.31,167,192,1,1,1,0,3,0,clean,-0.0185,25,-4.02
W010975,284,Shyamkumar,Maharashtra,Nagpur,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Electricity,Electrical Line Extension,252127.74,274925.19,282554.76,166,138,1,1,1,1,2,0,clean,0.0278,0,12.07
W011580,284,Shyamkumar,Maharashtra,Beed,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Electricity,Transformer Installation,825415.86,827092.29,761445.5,93,115,1,1,0,4,4,1,duplicate_work,-0.0794,22,-7.75
W012000,284,Shyamkumar,Maharashtra,Solapur,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Footpath Construction,3852144.93,4032940.81,4082974.28,75,69,1,1,1,1,1,0,clean,0.0124,0,5.99
W012972,284,Shyamkumar,Maharashtra,Mumbai,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Footpath Construction,3670815.21,3735370.67,3479366.99,35,110,0,1,1,0,3,1,delay_anomaly,-0.0685,75,-5.22
W013489,284,Shyamkumar,Maharashtra,Akola,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Road Repair & Resurfacing,3473573.61,3578970.12,3502730.65,50,58,1,1,1,1,2,0,clean,-0.0213,8,0.84
W014289,284,Shyamkumar,Maharashtra,Nashik,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Education,Library Construction,3719146.11,5120333.56,4303236.99,99,84,1,1,0,0,1,1,ghost_asset,-0.1596,0,15.7
W014680,284,Shyamkumar,Maharashtra,Nashik,RAMTEK(SC),SC,Lok Sabha,YSR Congress,Road,Road Repair & Resurfacing,4065443.01,4078020.64,3766508.84,85,273,0,1,1,2,5,1,delay_anomaly,-0.0764,188,-7.35
W001210,285,Smita Uday Wagh,Maharashtra,Palghar,JALGAON,General,Lok Sabha,DMK,Road,Footpath Construction,3184166.35,3218394.81,2883766.8,47,47,1,0,0,2,5,1,duplicate_work,-0.104,0,-9.43
